event_year,company,ticker,announcement,category,summary,key_number,ship_quarter,availability,quote,confidence,verdict,ticker_ok,number_ok,audit_note,series,lang,n_sources,video_url
2025,SolidRun,,SolidRun Solid Sense AIoT,platform,"SolidRun introduced Solid Sense AIoT, a low-power standalone edge-AI platform for remote, off-grid deployments. The device integrates sensors, cellular connectivity, on-device AI, solar charging and rugged waterproof operation for use cases such as border security, wildlife conservation and smart farming.",,,announced,Solid Sense AI is built specifically for that.,0.83,unsupported,True,True,Quote too thin to substantiate product announcement.,keynote_forum,en,1,https://www.youtube.com/watch?v=6AcYkrMGIyk
2025,Stellar Exploration,,Stellar Exploration satellite hardware portfolio,other,"Stellar Exploration presented space hardware for satellites, including satellite batteries, high-mobility propulsion systems, and deployable antennas. The company is seeking Taiwanese strategic partnerships to contribute to the local space market or collaborate on key technologies.",,,announced,"We do so specifically by providing key technologies such as satellite batteries, high mobility propulsion systems, so how satellites move around in space and deployable antennas.",0.84,recap,True,True,General existing hardware portfolio description,keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,Stellar Exploration,,Stellar Nuclear deep-space nuclear-power spin-off,other,"Stellar Exploration disclosed Stellar Nuclear, a spin-off company aiming to use nuclear-power technology to advance deep-space missions. The announcement broadens Stellar’s space-hardware roadmap beyond satellite subsystems into deep-space power technologies.",,,announced,And what we're trying to do with Stellar Nuclear is to use this technology to help advance deep space missions.,0.78,vision_only,True,True,"Trying to advance missions, no deliverable",keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,Taipei City Government,,Taipei one-stop startup service,platform,"Taipei City Government highlighted a one-stop startup service that connects founders with co-working spaces, government incentives, and expert market-entry guidance. It is a concrete municipal support platform for startups entering Taipei.",,,announced,"TA city has established a one-stop a one-stop startup service connecting you to co-working spaces, government incentives and expert guidance for entering our market.",0.82,recap,True,True,"Established service, not newly unveiled.",keynote_forum,en,1,https://www.youtube.com/watch?v=gqo_qmlL_84
2025,Taiwania Capital Management Corporation,,Taiwan Capital Innovation Award to JM Tag,other,"JM Tag from Taiwan won the Taiwan Capital Innovation Award. The award provides a USD 10,000 cash prize and additional development and showcase opportunities.","10,000 USD",,announced,"This year, the winner will receive a 10,000 USD cash prize and gain more opportunities to develop and showcase their brilliant ideas in the futures.",0.9,unsupported,True,True,Recipient absent from quoted text,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,Texas Instruments,,Texas Instruments partnership with Apptronik Apollo humanoid,partnership,"Texas Instruments disclosed a partnership with Apptronik on its Apollo humanoid robot, emphasizing TI’s semiconductor safety expertise for robots working alongside humans. The commitment positions TI components and system-safety know-how in humanoid robotics development.",,,announced,I'm not just talking and you know showing slide here actually we uh have partnered uh with uptronic on a humanoid um on a humanoid robot.,0.78,real_new,False,True,Partnership with Apptronik humanoid stated,forum,en,1,https://www.youtube.com/watch?v=ygazLW4dKL0
2025,The Share Co.,,Share on-demand mental health app,software,"The Share Co. presented Share, a 24/7 on-demand mobile app for discovering, booking, consulting, paying, and reviewing mental health therapists in one platform. The company positions it as an integrated ecosystem connecting clients, therapists, and counseling schools.",15 seconds,,GA,the fastest we have actually connected two individuals together is the eye dropping 15 seconds that mean you see a therapist in 15 seconds that's just how fast you can promise you and for all our sessions we get an average of 4.9 uh over 5.0 which is the highest in the industry.,0.82,recap,True,True,Performance claim for existing app/service.,keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Trackimo,,Trackimo Petlocate,other,"Trackimo recently released Petlocate, a small tracker for pet collars that provides dog location, alerts and community-assisted lost-pet recovery. It connects to Trackimo servers and lets nearby users see the pet’s real-time location when a dog is reported lost.",,,GA,And just recently uh following a demand from the market we released a product for pet location mostly for dog the petlocate uh a very smart sophisticated small size tracker for for the pets collar that uh can communicate with our servers with the customers provide them with alerts and knowhow of what's happening with with the dog.,0.89,recap,True,True,"Recently released product, not Computex unveiling",keynote_forum,en,1,https://www.youtube.com/watch?v=6AcYkrMGIyk
2025,Turbonex AI,,Turbonex AI LLM hypervisor and inference system,platform,Turbonex AI announced an LLM inference platform combining software for heterogeneous GPU execution with custom silicon and appliances for data-center inference. The company claims the software can improve token throughput on older GPU fleets and allow mixed hardware from different vendors to work together.,four to 7x more tokens per second,,sampling,"So this is the dream I'm saying whatever the old stuff you have old GPUs have what if you can work with us uh so this is the turbonex solution what would you work with us and our software will make sure your older GPUs can actually produce LLM results they're actually producing four four to 7x more tokens per second I'll tell you how what how it works so just to start with what's our product like I said it's for the data center market so we have a software uh it's an AI software it's an LLM stack which will do the heterogeneous GPU execution I'll tell you what that is and we are building a custom silicon and in the end it will be a system for LLM inference and just like I said doing uh early PC's this is the just the business outcomes um we are getting on the cost complete If you're using just our software, there's no hardware in caution.",0.86,unsupported,True,False,Quote lacks 4-7x token claim,keynote_forum,en,1,https://www.youtube.com/watch?v=J8eVhJfCQv8
2025,Unspire,,Unspire Award to Soy Marine Solutions,other,"Soy Marine Solutions won the Unspire Award. The prize is USD 10,000 worth of B2B consulting services from Unspire.","10,000 USD",,announced,"The winner will receive Unspire 10,000 USD word service for B2B consultant.",0.9,unsupported,True,True,Recipient absent from quoted text,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,Vabus,,Vabus mobility-as-a-service transit platform,platform,"Vabus presented an end-to-end public transit management platform spanning passenger apps, smart stop signage, driver apps, and operator management systems. The platform is aimed at improving fixed-route transit punctuality, passenger information, and fleet efficiency across public and private transport networks.",7 million users,,GA,"Currently we have around 7 million users are using our applications and we are in three countries Malaysia, Thailand, Laos and we are PCing in uh Japan.",0.84,recap,True,True,Existing user base and app footprint,keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Vertiv,,XD 1350 coolant distribution unit,other,"A high-capacity coolant distribution unit for data centers, designed to remove heat from dense compute equipment with redundant pumps, filters, dual power-source connectivity, and intelligent controls. It matters as liquid cooling becomes critical for AI/data-center power densities.",more than 1.3 megawatts,,announced,This powerful coolant distribution unit is capable of removing more than 1.3 megawatts of heat produced by the compute equipment.,0.94,real_new,False,True,Vertiv is public; ticker should be VRT.,computour,en,1,https://www.youtube.com/watch?v=OZZqqm3Y520
2025,Vertiv,,CoolChip CD2300,other,"A compact, modular, scalable heat-exchange system for direct-to-chip liquid cooling in dense data-center deployments. Its headline capacity targets high-density AI/server cooling while saving data-center space and optimizing ownership cost.",more than 2.3 megawatts,,announced,It provides more than 2.3 megawatts of heat exchange capacity and makes this solution perfect to support dense solutions.,0.93,real_new,False,True,Concrete CDU capacity; Vertiv ticker omitted,computour,en,1,https://www.youtube.com/watch?v=OZZqqm3Y520
2025,Vitalis Technologies,,Permios electrochemotherapy device,other,"Vitalis Technologies presented Permios, a portable electrochemotherapy device for treating difficult or late-stage tumors by combining low-cost chemotherapy drugs with high-voltage electric pulses. The company cited clinical evidence of tumor regression and said hospitals are already using the device.",67%,,shipping,Now these are actual results that have been published in the international journal of anatomy where 67% of our patients have shown tumor regression which is absolutely great and these were all uh last stage cancer patients who did not have any treatment measures.,0.88,unsupported,True,True,"Quote gives results, not Permios device launch.",keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Voltraware Semiconductor,,Voltraware 15 cm e-bike wireless charging solution,platform,"Voltraware disclosed a customer application using its magnetic-resonance wireless charging technology for e-bikes, transferring power from a pad to a receiver across an air gap. The solution targets autonomous charging at rental sites to reduce battery-swap and maintenance costs.",,,announced,And here is the uh application and also the solution that we developed for uh one of our customer.,0.78,unsupported,True,True,Quote lacks e-bike or 15 cm detail,keynote_forum,en,1,https://www.youtube.com/watch?v=J8eVhJfCQv8
